,office,node/3686157132,node/4449837691,way/1497789845,way/301859277,way/759987899,way/1125139659,node/746627029,way/298902402,way/60044139,node/13377797577,node/2061879185,node/10266409318,node/1112015371,node/2599542242,node/10792703614,way/1050768070,way/1173781965,way/1156068846,node/1092878580,node/13192600286,node/11401552485,node/2631338026,way/418665227,node/2905961116,node/2784089953,way/431072075,node/13457640691,way/471722581,node/12587586255,way/502841208,node/1511622328,node/2613719490,node/1998376334,node/11083618706,node/1998376340,node/4065359328,way/101974944,node/11794162206,way/332587893,way/667746336,node/10726315310,node/4912455161,node/6723530125,way/1163945142,way/753703519,way/283638701,node/4374935729,node/5602005239,way/1094224072,way/674299894,node/3777486881,node/622204540,way/473868951,node/3123215557,way/304004266,node/2304484464,node/1080996458,node/4769471534,node/10937770886,node/2636758535,node/1600767375,node/2606420203,node/3254987866,node/3895220847,node/11210080138,way/1131163538,node/2304484684,node/10011137809,way/326955764,node/12196594520,node/2529991306,node/2078116017,node/5586709673,node/2939048403,way/223128134,node/2951316219,way/681503955,way/568771392,node/4678874493,node/7341225608,node/12425250871,node/178821228,way/261806925,node/12144695461,node/184049470,node/10827905563,node/2651530874,way/511539213,node/4666017389,node/2621636923,node/902327015,node/363997548,node/1128664813,node/4610137789,node/6121549487,node/622204591,node/3523190952,way/170505341,node/674477959,node/26289763,node/327528975,node/614939487,node/4338377884,node/11269074158,node/5109205856,node/4077525244,node/3056287062,way/1454716354,node/3014835252,way/1139030278,node/5210751039,node/1762579478,node/1452885165,node/4769476622,node/1992854977,node/3974972557,way/997439163,node/12433858548,node/3113588327,node/4609504482,node/332074128,way/945061262,node/336262498,node/6566648095,node/627574779,node/302790436,way/585852861,node/2580708138,node/5884199085,node/3211789361,node/4921020221,node/4343081824,node/3770301444,way/1360293399,node/2182364515,way/293463784,node/10606501241,way/1360293417,node/13176973077,node/13904673940,node/4715569699,way/499614429,way/743710865,node/871073568,way/376470743,node/262353392,node/2551116095,node/2606625338,node/2134285281,node/5176377207,node/9540446866,node/4394136790,node/5830690815,way/994058707,node/3057780133,way/908382642,node/831025935,node/810206915,node/637776200,way/313495189,node/4734171440,node/299938277,node/529705675,node/6922982209,node/3876914565,way/1349747787,node/2068640057,node/1444943078,way/477207073,node/2648889791,way/1367403155,way/1330622520,node/292354225,node/8936265515,node/1312900851,way/442113937,node/470926455,way/441440085,node/7137691094,node/5799799202,node/12403420156,way/1003915685
node/637776200,50.053,78.136,65.085,61.278,59.379,58.752,63.168,60.285,62.007,58.398,53.526,52.425,60.798,61.403,64.656,64.439,69.195,62.997,55.866,60.641,63.401,62.655,60.796,56.637,59.840,57.600,54.911,49.435,58.623,47.919,55.114,55.622,52.723,38.817,49.885,38.234,53.889,55.301,31.829,60.160,35.988,43.028,53.134,48.569,45.493,35.776,36.635,41.190,44.697,48.710,34.954,42.206,48.951,46.733,34.485,23.122,45.525,35.843,42.991,38.404,48.455,57.769,42.645,37.172,41.272,31.866,30.586,47.096,30.628,60.109,41.568,36.871,38.251,37.629,33.004,42.770,36.543,36.987,62.010,38.077,44.549,38.502,45.036,36.273,30.539,37.266,38.876,37.381,30.475,25.041,34.849,37.526,36.071,35.718,33.867,30.247,37.592,30.773,24.183,35.726,28.972,33.939,46.018,34.926,38.761,32.773,36.943,29.816,19.854,31.526,17.012,26.561,18.721,27.194,35.925,36.468,20.481,60.652,35.551,34.724,34.293,60.040,59.143,52.368,28.766,18.669,36.519,31.727,35.990,41.497,26.821,43.860,12.838,36.128,27.240,29.938,30.192,31.051,28.049,12.633,36.600,27.968,37.382,59.533,17.437,9.841,37.883,38.233,34.537,4.949,34.560,38.118,61.500,58.254,34.941,36.798,59.919,29.220,4.742,0.000,3.435,37.983,40.200,61.564,34.629,34.845,15.783,33.900,34.784,33.959,33.755,67.810,74.097,32.920,27.001,86.256,50.644,78.889,79.516,80.189,56.739,42.697,73.888
way/313495189,47.314,75.397,62.346,58.539,56.640,56.013,60.429,57.546,59.268,55.659,50.787,49.686,58.058,58.664,61.917,61.700,66.456,60.258,53.127,57.901,60.662,59.916,58.057,53.898,57.101,54.860,52.172,46.695,55.884,45.180,52.375,52.882,49.984,36.078,47.146,35.494,51.150,52.562,29.090,57.421,33.249,40.289,50.395,45.829,42.754,33.036,33.896,38.450,41.958,45.971,32.214,39.467,46.212,43.994,31.745,20.383,42.785,33.104,40.252,35.665,45.716,55.030,39.906,34.433,38.533,29.127,27.846,44.357,27.889,57.370,38.829,34.132,35.511,34.890,30.264,40.031,33.804,34.247,59.271,35.338,41.810,35.763,42.297,33.533,27.799,34.527,36.136,34.642,27.736,22.302,32.110,34.787,33.332,32.979,31.128,27.508,34.852,28.034,21.444,32.987,26.233,31.200,43.279,32.186,36.022,30.034,34.204,27.077,17.114,28.786,14.273,23.822,15.982,24.455,33.185,33.729,17.742,57.913,32.812,31.985,31.553,57.301,56.403,49.629,26.027,15.929,33.779,28.987,33.251,38.757,24.082,41.121,10.099,33.389,24.501,27.199,27.453,28.312,25.310,9.893,33.860,25.229,34.643,56.794,14.698,7.101,35.144,35.494,31.798,3.873,31.821,35.378,58.761,55.515,32.202,34.059,57.180,26.480,1.896,3.191,0.000,35.244,37.461,58.824,31.890,32.106,13.044,31.161,32.045,31.219,31.015,65.070,71.358,30.181,24.262,83.517,47.905,76.149,76.777,77.450,54.000,39.957,71.148
node/4734171440,25.523,58.840,45.788,41.981,40.083,39.456,42.377,39.403,41.216,37.607,34.230,30.632,38.824,38.849,38.944,44.603,49.358,37.236,33.123,32.886,43.564,36.894,35.035,34.672,40.003,35.635,29.505,28.197,38.787,26.681,35.277,35.785,27.120,28.045,24.626,27.462,34.053,35.465,29.414,37.741,25.225,19.558,33.297,26.604,23.529,21.609,19.410,17.719,21.080,26.745,17.729,18.736,24.518,23.263,16.155,28.526,22.054,15.448,19.520,14.934,23.821,29.512,19.175,13.702,17.802,16.503,19.044,21.011,21.784,27.291,18.098,13.400,16.716,16.094,15.176,22.110,13.073,13.668,27.610,16.665,21.079,17.090,21.566,12.803,18.186,13.948,18.170,12.986,15.109,18.253,11.379,12.687,11.539,11.187,10.397,12.871,12.211,10.871,19.036,11.166,13.605,10.569,20.535,10.113,16.855,9.303,11.563,12.344,22.946,10.046,37.852,15.555,25.252,11.773,9.542,10.379,19.064,25.804,8.391,9.518,7.063,25.192,24.295,17.520,10.072,23.533,8.515,7.989,7.747,13.861,14.008,16.225,26.711,6.509,14.427,9.973,8.823,8.103,13.505,26.660,6.793,12.934,7.006,24.685,28.399,31.565,7.119,7.341,5.603,36.159,4.276,7.226,26.652,23.406,19.754,2.107,25.072,23.569,34.558,37.897,35.921,0.000,4.347,26.716,5.789,6.489,27.353,9.389,10.234,12.672,12.468,32.962,39.250,14.561,20.962,51.408,15.791,44.041,44.668,45.342,21.886,24.338,39.035
node/299938277,27.334,60.651,47.600,43.793,41.894,41.267,44.188,41.214,43.027,39.418,36.041,32.443,40.636,40.660,41.026,41.736,46.492,39.048,34.934,34.697,40.697,38.983,36.847,37.093,37.136,37.904,35.216,30.008,35.920,28.493,32.410,32.918,28.931,29.856,26.437,29.273,31.186,32.598,31.226,34.874,27.037,21.369,30.430,29.296,25.340,23.421,21.222,19.531,22.891,27.765,19.540,20.547,21.404,20.937,17.966,30.337,19.922,17.259,19.048,16.745,21.187,25.218,18.696,15.513,19.613,18.314,20.707,18.377,23.595,24.424,18.196,15.212,13.764,13.143,16.987,19.476,14.884,12.532,24.743,13.623,16.978,18.242,17.513,14.614,19.849,12.812,15.536,16.392,16.772,19.916,13.190,15.405,11.689,11.337,12.208,14.682,14.609,12.683,20.699,11.147,15.268,12.380,17.902,10.093,14.222,11.114,11.543,14.155,24.609,11.858,39.516,17.218,26.915,13.436,9.523,9.027,20.727,22.937,8.372,8.321,8.874,22.325,21.428,14.653,11.735,25.196,8.495,9.801,7.727,11.227,15.671,13.591,28.374,6.489,16.090,11.636,10.486,9.766,15.168,28.323,6.821,14.597,5.765,21.819,26.581,33.228,5.251,5.474,7.266,37.822,8.864,4.834,23.785,20.540,21.417,5.227,22.205,25.022,36.221,39.560,37.584,3.162,0.000,23.849,7.241,7.941,28.806,10.841,11.687,14.125,13.921,30.095,36.383,16.014,22.415,48.542,16.829,41.174,41.801,42.475,22.924,25.790,40.072
node/529705675,30.855,66.499,53.448,49.641,47.742,47.623,43.365,40.391,42.204,38.595,39.610,38.800,32.002,30.856,30.224,30.424,35.179,31.412,32.258,32.138,29.385,28.181,29.372,26.291,25.824,25.751,30.611,32.761,24.605,32.093,25.892,23.617,27.687,50.518,30.215,49.935,26.640,22.871,51.888,23.749,47.699,33.206,24.327,24.421,28.143,45.050,37.453,29.178,29.046,24.458,38.807,26.984,22.191,23.304,38.744,43.565,24.890,31.760,25.649,30.404,22.099,21.910,25.297,30.415,25.450,31.542,33.139,24.979,36.823,14.430,24.797,27.844,25.689,26.434,30.215,24.915,32.761,25.103,13.887,25.553,23.580,24.843,24.114,25.961,43.016,22.943,22.137,22.125,39.939,43.083,24.843,21.826,22.854,23.445,25.718,29.377,21.030,27.525,43.866,22.496,38.436,24.663,17.392,22.958,20.643,26.305,20.827,28.850,47.776,26.601,56.683,34.386,50.082,36.603,22.618,21.936,37.894,9.155,23.683,24.469,25.128,9.594,10.441,14.437,34.903,42.364,23.682,26.451,23.114,20.274,34.721,14.304,45.542,23.916,35.139,30.685,33.653,28.815,34.218,45.491,25.213,33.646,22.621,8.458,53.231,50.395,22.055,21.514,26.315,54.989,27.913,25.146,4.477,5.246,40.466,29.245,3.033,48.401,53.389,56.728,54.751,27.713,25.211,0.000,31.227,31.927,51.845,34.822,35.667,38.106,37.901,9.645,17.205,39.994,46.395,29.363,37.652,20.724,21.351,22.025,43.747,49.771,31.637
node/6922982209,29.126,62.443,49.391,45.585,43.686,43.059,45.980,43.006,44.819,41.210,37.833,34.235,42.427,42.452,42.547,47.771,52.527,40.839,36.726,36.489,46.733,40.497,38.639,38.275,43.172,43.939,33.108,31.800,41.956,30.284,38.446,38.954,30.723,31.648,28.229,31.065,37.221,38.633,33.017,40.910,28.828,23.161,36.466,30.207,27.132,25.212,23.014,21.323,24.683,30.349,21.332,22.339,27.206,26.866,19.758,32.129,25.657,19.051,23.123,18.537,26.989,32.681,22.778,17.305,21.405,20.106,20.262,24.180,21.783,30.460,21.701,17.004,20.319,19.697,18.779,25.278,16.676,17.271,30.779,20.268,22.781,20.693,23.315,16.406,19.403,17.551,21.338,22.195,16.326,19.471,14.982,21.208,15.142,14.790,14.000,16.474,20.411,14.475,20.253,14.770,14.823,14.172,23.704,13.716,20.024,12.906,15.166,15.947,28.917,13.650,38.219,16.773,31.223,12.991,13.145,13.982,20.281,28.973,11.994,13.121,10.666,28.361,27.464,20.689,11.290,27.837,12.118,11.592,11.350,17.030,16.055,19.393,30.457,10.112,16.474,11.883,10.040,10.616,14.661,30.406,10.396,12.422,10.609,27.854,23.716,31.048,10.722,10.945,9.206,33.738,7.941,10.829,29.821,26.575,19.249,6.149,28.240,18.886,32.586,35.923,33.946,6.971,7.172,29.884,0.000,1.261,22.669,3.406,5.551,4.786,7.785,36.131,42.419,9.877,16.279,54.577,18.965,47.209,47.837,48.510,25.060,19.654,42.209
node/3876914565,29.828,63.144,50.093,46.286,44.387,43.761,46.682,43.707,45.521,41.911,38.535,34.937,43.129,43.154,43.249,48.473,53.229,41.541,37.427,37.191,47.434,41.199,39.340,38.977,43.873,44.641,33.810,32.502,42.657,30.986,39.148,39.655,31.425,32.349,28.931,31.766,37.923,39.335,33.719,41.612,29.530,23.862,37.167,30.909,27.833,25.914,24.582,22.024,25.384,31.050,22.901,23.041,27.908,27.567,22.432,32.831,26.359,19.753,23.825,19.239,27.691,33.382,23.480,18.006,22.106,20.808,20.572,24.881,22.093,31.161,22.402,17.705,21.020,20.399,19.480,25.980,17.377,17.973,31.480,20.970,23.482,21.395,24.017,17.107,19.713,18.253,22.040,22.896,16.636,19.780,15.683,21.909,15.844,15.491,14.702,17.176,21.113,15.176,20.563,15.471,15.133,14.873,24.406,14.418,20.726,13.607,15.868,16.649,24.474,14.351,37.765,17.088,26.779,13.306,13.847,14.683,20.597,29.675,12.696,13.823,11.367,29.062,28.165,21.390,11.992,25.066,12.819,12.294,12.052,17.731,15.562,20.095,28.244,10.814,15.981,11.390,10.742,11.317,14.168,28.193,11.098,11.930,11.311,28.556,23.262,30.593,11.423,11.646,9.908,33.284,8.643,11.531,30.523,27.277,17.888,6.848,28.942,18.432,32.132,35.469,33.492,7.250,7.451,30.586,1.966,0.000,22.215,2.243,2.487,3.623,4.458,36.832,43.120,9.423,15.825,55.279,19.728,47.911,48.538,49.212,25.823,19.200,42.971
way/1349747787,43.730,71.813,58.762,54.955,53.056,52.429,56.845,53.962,55.684,52.075,47.203,46.102,54.475,55.080,58.333,65.118,69.874,56.674,49.543,54.318,64.079,56.332,54.473,58.745,60.519,59.368,48.588,43.111,59.302,41.596,55.793,56.300,46.400,32.494,43.562,31.911,54.568,55.980,33.863,60.839,29.665,36.626,53.812,49.247,40.028,29.453,34.217,35.231,39.232,51.367,29.489,36.248,50.160,50.019,29.020,24.174,39.566,30.378,37.032,32.446,51.348,52.934,36.687,31.213,35.313,26.427,24.945,41.138,24.305,50.713,35.609,31.711,34.140,33.519,27.131,45.532,30.584,31.028,51.032,34.090,38.590,34.514,39.078,30.225,24.216,31.307,32.917,31.422,25.037,20.446,28.890,31.567,30.112,29.760,27.909,24.288,31.633,24.814,17.226,29.768,23.534,27.980,43.957,28.967,40.277,26.814,30.985,23.858,14.242,25.567,18.281,20.920,14.327,21.235,29.966,30.509,14.519,49.226,29.592,28.766,28.334,48.614,47.717,40.942,22.808,13.057,31.529,25.768,30.761,37.283,20.863,39.647,13.967,29.523,21.282,23.745,24.234,26.976,22.090,13.762,30.483,15.607,30.020,48.107,8.936,11.109,30.809,31.031,26.666,13.800,25.596,30.916,50.074,46.828,12.722,27.306,48.494,8.447,12.648,15.985,14.008,24.738,26.199,50.138,20.616,20.832,0.000,19.887,20.771,18.685,17.627,56.384,62.672,14.446,11.439,74.830,39.218,67.463,68.090,68.763,39.799,24.225,55.910
node/2068640057,32.270,65.587,52.536,48.729,46.830,46.203,49.125,46.150,47.963,44.354,40.977,37.379,45.572,45.596,45.692,50.916,55.671,43.984,39.870,39.634,49.877,43.642,41.783,41.419,46.316,47.084,36.253,34.944,45.100,33.429,41.590,42.098,33.867,34.792,31.373,34.209,40.366,41.778,36.162,44.054,37.606,26.305,39.610,33.351,30.276,28.357,24.939,24.467,27.827,33.493,23.258,25.483,30.351,30.010,22.789,35.807,28.802,22.195,26.268,21.681,30.134,35.825,25.922,20.449,24.549,19.612,20.929,27.324,22.450,33.604,24.845,20.148,23.463,22.842,21.923,28.423,19.820,20.416,33.923,23.413,25.925,23.837,26.459,19.550,20.070,20.695,24.483,25.339,16.993,20.137,18.126,24.352,18.287,17.934,17.144,16.716,23.555,17.619,20.920,17.914,15.490,17.316,26.848,16.860,23.168,16.050,18.310,16.286,26.159,16.794,35.461,17.445,28.465,13.664,16.290,17.126,20.954,32.117,15.139,16.266,13.810,31.505,30.608,23.833,13.235,25.079,15.262,14.737,14.494,20.174,15.919,22.538,27.700,13.256,16.338,11.747,13.185,13.760,14.525,27.648,13.541,12.287,13.754,30.998,20.958,28.290,13.866,14.089,12.351,30.980,11.086,13.974,32.965,29.719,16.491,8.610,31.385,16.128,29.828,33.165,31.189,9.012,9.213,33.029,4.769,3.181,19.572,0.000,0.637,2.708,3.542,39.275,45.563,9.780,13.363,57.721,18.070,50.354,50.981,51.655,24.165,19.557,41.314
node/1444943078,32.680,65.997,52.946,49.139,47.240,46.613,49.535,46.560,48.373,44.764,41.387,37.789,45.981,46.006,46.102,51.325,56.081,44.394,40.280,40.044,50.287,44.052,42.193,41.829,46.726,47.493,36.663,35.354,45.510,33.839,42.000,42.508,34.277,35.202,31.783,34.619,40.776,42.188,36.572,44.464,37.086,26.715,40.020,33.761,30.686,28.767,25.364,24.877,28.237,33.903,23.682,25.893,30.760,30.420,23.213,35.286,29.212,22.605,26.678,22.091,30.544,36.235,26.332,20.859,24.959,20.037,21.354,27.734,22.875,34.014,25.255,20.558,23.873,23.252,22.333,28.833,20.230,20.826,34.333,23.823,26.335,24.247,26.869,19.960,20.495,21.105,24.893,25.749,17.418,20.562,18.536,24.762,18.696,18.344,17.554,17.141,23.965,18.029,21.345,18.324,15.915,17.726,27.258,17.270,23.578,16.460,18.720,16.710,25.638,17.204,34.940,17.870,27.944,14.088,16.699,17.536,22.774,32.527,15.549,16.676,14.220,31.915,31.018,24.243,14.844,24.558,15.672,15.147,14.904,20.584,16.344,22.948,27.178,13.666,16.763,12.172,13.595,14.170,14.950,27.127,13.950,12.711,14.164,31.408,20.437,27.769,14.276,14.499,12.760,30.459,11.496,14.384,33.375,30.129,15.970,9.703,31.795,15.607,29.307,32.644,30.668,9.302,10.762,33.439,5.179,3.671,19.051,0.808,0.000,3.235,4.533,39.685,45.973,7.083,13.426,58.131,22.519,50.764,51.391,52.065,28.614,19.982,45.763
way/477207073,32.945,66.261,53.210,49.403,47.504,46.877,49.799,46.824,48.638,45.028,41.651,38.053,46.246,46.270,46.366,51.590,56.346,44.658,40.544,40.308,50.551,44.316,42.457,42.094,46.990,47.758,36.927,35.618,45.774,34.103,42.265,42.772,34.542,35.466,32.048,34.883,41.040,42.452,36.836,44.728,38.551,26.979,40.284,34.025,30.950,29.031,27.133,25.141,28.501,34.167,25.451,26.157,31.025,30.684,24.983,36.752,29.476,22.870,26.942,22.356,30.808,36.499,26.596,21.123,25.223,21.806,23.123,27.998,24.644,34.278,25.519,20.822,24.137,23.516,22.597,29.097,20.494,21.090,34.597,24.087,26.599,24.512,27.133,20.224,22.264,21.370,25.157,26.013,19.187,22.331,18.800,25.026,18.961,18.608,17.819,18.910,24.229,18.293,23.114,18.588,17.684,17.990,27.523,17.534,23.842,16.724,18.984,18.480,27.104,17.468,36.406,19.639,29.410,15.857,16.964,17.800,23.148,32.791,15.813,16.940,14.484,32.179,31.282,24.507,15.108,26.024,15.936,15.411,15.168,20.848,18.113,23.212,28.644,13.931,18.532,13.941,13.859,14.434,16.719,28.593,14.215,14.481,14.428,31.672,21.903,29.235,14.540,14.763,13.025,31.925,11.760,14.648,33.639,30.394,17.436,9.965,32.059,17.073,30.773,34.110,32.133,10.367,10.568,33.703,5.636,4.535,18.464,3.171,2.896,0.000,1.326,39.949,46.237,5.729,12.073,58.396,19.425,51.028,51.655,52.329,25.520,15.508,42.669
node/2648889791,34.699,68.015,54.964,51.157,49.258,48.631,51.553,48.578,50.392,46.782,43.405,39.807,48.000,48.024,48.120,53.344,58.099,46.412,42.298,42.062,52.305,46.070,44.211,43.848,48.744,49.512,38.681,37.372,47.528,35.857,44.019,44.526,36.295,37.220,33.802,36.637,42.794,44.206,38.590,46.483,34.401,28.733,42.038,35.779,32.704,30.785,27.382,26.895,30.255,35.921,25.701,27.911,32.779,32.438,25.232,38.570,31.230,24.624,28.696,24.110,32.562,38.253,28.350,22.877,26.977,22.055,23.372,29.752,24.893,36.032,27.273,22.576,25.891,25.270,24.351,30.851,22.248,22.844,36.351,25.841,28.353,26.265,28.887,21.978,22.513,23.124,26.911,27.767,19.436,22.581,20.554,26.780,20.715,20.362,19.573,19.159,25.983,20.047,23.363,20.342,17.933,19.744,29.276,19.288,25.596,18.478,20.738,18.729,28.922,19.222,35.023,19.888,31.228,16.107,18.718,19.554,23.397,34.545,17.567,18.694,16.238,33.933,33.036,26.261,16.863,27.842,17.690,17.165,16.922,22.602,18.362,24.966,30.462,15.684,18.781,14.190,15.613,16.188,16.968,30.411,15.969,14.730,16.182,33.426,23.721,27.852,16.294,16.517,14.779,30.542,13.514,16.402,35.393,32.148,17.245,11.721,33.813,18.891,29.390,32.727,30.751,11.320,12.781,35.457,7.198,5.357,17.097,3.993,3.718,1.806,0.000,41.703,47.991,4.362,10.706,60.150,24.537,52.782,53.409,54.083,30.632,14.141,47.781
way/1367403155,37.620,73.264,60.213,56.406,54.508,54.388,50.131,47.156,48.969,45.360,46.375,45.565,38.767,37.621,36.989,37.189,41.945,38.177,39.023,38.903,36.151,34.946,36.138,33.056,32.590,32.516,37.376,39.526,31.370,38.858,32.657,30.382,34.452,50.513,36.980,49.930,33.405,29.636,51.883,30.514,47.694,35.670,31.092,31.186,34.909,44.078,39.041,33.832,35.811,31.223,41.340,31.638,28.957,30.069,38.636,48.219,31.178,36.414,30.303,35.058,28.864,28.676,29.951,35.069,30.105,36.196,37.793,29.633,41.477,21.195,29.452,32.498,30.343,31.088,34.869,30.731,37.415,29.757,20.652,30.207,28.234,29.497,28.768,30.615,47.670,27.597,26.791,26.780,44.593,47.737,29.497,26.481,27.508,28.099,30.372,34.031,25.684,32.179,48.520,27.150,43.090,29.317,24.158,27.613,25.297,30.959,25.481,33.505,52.430,31.255,61.337,39.040,54.736,41.257,27.273,26.590,42.548,15.920,28.337,29.123,29.782,16.359,17.206,19.091,39.557,47.018,28.336,31.105,27.768,24.928,39.375,18.958,50.196,28.570,39.794,35.340,38.307,33.469,38.872,50.145,29.867,38.300,27.275,14.620,57.885,55.050,26.709,26.168,30.969,59.644,32.568,29.800,11.252,11.018,45.120,33.899,11.769,53.055,58.043,61.382,59.406,32.367,29.865,8.121,35.882,36.581,56.499,39.476,40.321,42.760,42.556,0.000,9.622,44.648,51.049,21.781,42.306,12.371,12.998,13.671,24.640,54.425,23.284
way/1330622520,42.715,78.360,65.308,61.502,59.603,59.483,55.226,52.252,54.065,50.456,51.471,50.660,43.863,42.716,42.084,42.284,47.040,43.273,44.119,43.999,41.246,40.041,41.233,38.152,37.685,37.611,42.471,44.621,36.465,43.954,37.752,35.477,39.548,57.282,42.075,56.699,38.500,34.731,58.651,35.609,54.462,42.439,36.187,36.281,40.004,50.846,45.810,40.601,40.907,36.318,48.108,38.406,34.052,35.165,45.404,54.988,37.946,43.182,37.072,41.827,33.959,33.771,36.720,41.837,36.873,42.965,44.562,36.401,48.246,26.290,36.220,39.267,37.111,37.857,41.637,37.500,44.183,36.525,25.748,36.976,35.002,36.266,35.536,37.384,54.438,34.365,33.560,33.548,51.361,54.506,36.266,33.249,34.277,34.868,37.140,40.800,32.452,38.948,55.288,33.918,49.858,36.085,29.253,34.381,32.065,37.727,32.249,40.273,59.199,38.023,68.106,45.808,61.505,48.026,34.041,33.359,49.317,21.015,35.105,35.892,36.550,21.455,22.301,25.859,46.325,53.786,35.105,37.874,34.537,31.697,46.143,25.727,56.965,35.339,46.562,42.108,45.075,40.237,45.640,56.913,36.635,45.069,34.044,19.881,64.653,61.818,33.478,32.936,37.738,66.412,39.336,36.569,16.342,16.669,51.888,40.667,16.416,59.823,64.811,68.150,66.174,39.135,36.634,17.552,42.650,43.350,63.267,46.245,47.090,49.528,49.324,9.278,0.000,51.417,57.818,13.000,49.075,9.058,8.074,10.745,37.435,61.194,19.971
node/292354225,39.266,72.583,59.532,55.725,53.826,53.199,56.120,63.349,54.959,51.350,47.973,44.375,52.567,52.592,52.688,57.911,62.667,50.980,58.930,46.629,56.873,50.637,48.779,48.415,53.312,54.079,43.248,41.940,52.096,40.425,48.586,49.094,40.863,41.881,38.369,41.298,47.361,48.773,43.250,51.050,39.052,33.301,46.606,40.347,37.272,38.840,31.950,31.463,34.823,40.489,30.268,32.479,37.346,37.006,29.799,37.253,35.797,29.191,33.264,28.677,37.130,42.821,32.918,27.445,31.545,26.623,27.940,34.320,33.692,40.600,31.841,27.144,30.459,29.837,28.919,35.418,26.816,27.412,40.919,30.409,32.921,30.833,33.455,26.546,27.081,27.691,31.478,32.335,24.004,27.148,25.122,31.348,25.282,24.930,24.140,23.727,30.551,24.614,26.613,24.910,22.501,24.312,33.844,23.856,30.164,23.046,25.306,23.296,27.605,23.790,32.474,24.456,29.911,20.674,23.285,24.122,24.741,39.113,22.134,23.262,20.806,38.501,37.604,30.829,21.430,26.525,22.258,21.733,21.490,27.170,22.930,29.534,29.145,20.252,23.348,18.758,20.180,20.756,21.536,29.094,20.536,17.581,20.749,37.994,22.404,25.303,20.862,21.085,19.346,27.993,18.081,20.970,39.961,36.715,14.696,16.288,38.380,17.574,26.841,30.178,28.201,15.888,17.348,40.025,11.765,11.981,14.547,8.648,8.373,7.284,6.226,46.271,52.559,0.000,8.156,64.717,29.105,57.349,57.977,51.386,25.461,9.887,41.571
node/8936265515,53.272,81.356,68.304,64.497,62.599,61.972,66.388,63.505,65.226,61.617,56.746,55.645,64.017,64.623,67.876,62.580,67.336,66.216,59.086,63.860,61.542,65.874,64.015,53.084,57.981,58.748,47.917,52.654,56.764,51.138,53.255,53.763,45.532,42.036,53.105,41.453,52.031,53.442,43.406,55.719,39.208,37.970,51.275,45.016,41.941,38.995,36.619,36.132,39.492,45.158,34.937,37.148,42.015,41.675,34.468,37.408,40.466,33.860,37.932,33.346,41.799,47.489,37.587,32.114,36.214,31.292,32.609,38.989,33.847,45.269,36.510,31.813,35.128,34.506,33.588,40.087,31.485,32.081,45.588,35.078,37.590,35.502,38.124,31.215,33.758,32.360,36.147,37.004,28.673,29.988,29.791,36.017,29.951,29.599,28.809,28.396,35.220,29.284,26.769,29.578,27.170,28.981,38.513,28.525,34.833,27.715,29.975,27.965,27.760,28.459,29.689,30.463,21.894,25.343,27.954,28.791,24.896,43.782,26.803,27.930,25.475,43.170,42.273,35.498,26.099,20.624,26.927,26.401,26.159,31.839,22.085,34.203,25.375,24.921,22.504,23.427,24.849,25.425,20.872,25.170,25.205,19.468,25.418,42.663,16.503,22.517,25.531,25.754,24.015,25.208,22.750,25.639,44.630,41.384,16.584,20.958,43.049,17.729,24.055,27.392,25.416,20.557,22.017,44.694,16.434,16.650,11.762,13.317,13.042,11.953,10.895,50.940,57.227,7.714,0.000,69.386,33.774,62.019,62.646,63.319,33.067,17.493,49.177
node/1312900851,63.660,99.304,86.253,82.446,80.547,80.428,76.171,73.196,75.009,71.400,72.415,71.605,64.807,63.661,63.029,63.229,43.846,64.217,65.063,64.943,62.190,60.986,62.178,59.096,58.629,58.556,63.416,65.566,57.410,64.898,58.697,56.422,60.492,69.362,63.020,68.779,59.445,55.676,70.731,40.697,66.542,54.519,57.132,57.226,60.949,62.927,57.890,52.681,61.851,57.263,60.189,50.486,54.996,56.109,57.485,67.068,50.026,55.263,49.152,53.907,54.904,54.716,48.800,53.917,48.953,55.045,56.642,48.481,60.326,47.235,48.300,51.347,49.191,49.937,53.718,49.580,56.264,48.605,46.692,49.056,47.082,48.346,47.617,49.464,66.519,46.446,45.640,45.628,63.442,66.586,48.346,45.329,46.357,46.948,49.220,52.880,44.532,51.028,67.369,45.998,61.938,48.165,50.197,46.461,44.145,49.808,44.329,52.353,71.279,50.103,80.186,57.889,73.585,60.106,46.121,45.439,61.397,41.960,47.186,47.972,48.630,42.399,43.246,37.940,58.405,65.866,47.185,49.954,46.617,43.777,58.223,37.807,69.045,47.419,58.642,54.188,57.156,52.318,57.720,68.993,48.715,57.149,46.124,31.961,76.734,73.898,45.558,45.017,49.818,78.492,51.416,48.649,28.422,28.749,63.969,52.748,28.497,71.903,76.891,80.231,78.254,51.215,48.714,29.632,54.730,55.430,75.348,58.325,59.170,61.608,61.404,26.758,13.689,63.497,69.898,0.000,53.941,18.117,15.322,17.346,46.494,60.095,29.031
